,B001E4KFG0,B00813GRG4,B000LQOCH0,B000UA0QIQ,B006K2ZZ7K,B000E7L2R4,B00171APVA,B0001PB9FE,B0009XLVG0,B001GVISJM,B00144C10S,B0001PB9FY,B003F6UO7K,B001EO5QW8,B000G6RPMY,B002GWHC0G,B004N5KULM,B001EO5TPM,B005DUM9UQ,B000E7VI7S,B001GVISJC,B006SQBRMA,B0059WXJKM,B001EPPI84,B004X2KR36,B005R8JE8O,B0066DMI6Y,B003ZFRKGO,B0019CW0HE,B004K2IHUO,B001REEG6C,B000J0HIT2,B0037LW78C,B0026Y3YBK,B003SE19UK,B003OB0IB8,B002SRYRE8,B001GVISJW,B0017I8UME,B0064KU9HO,B0037ZFEW4,B00374XSVY,B005P0HHGK,B002HQAXUW,B000SV90J8,B0036VM05I,B000ITVLE2,B003TQQKFQ,B007B9J6G2,B0064KO0BU,B001IUKD76,B0081XN2HQ,B0025VRCJY,B005CJVVJ8,B001KUUNP6,B000NY8ODS,B00029XIZI,B004V6AH34,B0028C44Z0,B0009XLVGA,B002TDK0VK,B0040WAG7Q,B001EO5ZMO,B001SATU8E,B007JFV6RK,B001L4ELRW,B003SO503C,B003ZFXJDW,B001HTL6CY,B000WFRMRW,B001EO5ZME,B0093NIWVO,B001EO5ZMY,B007TFONH0,B000GGKQSO,B007J32WX4,B0017129DC,B0002567IW,B0048IC328,B0025WIAN0,B00821UN4M,B00473RWXY,B002MV23XM,B000LKZK7C,B001D07IPG,B000H13270,B001UJEN6C,B003EMU7EU,B0064KOUNI,B003YDP5PA,B002X9JNYU,B001EPQ0J0,B000O9Y62A,B00283TPYE,B001FB69YY,B004OYBN7C,B000JEHAHS,B003VTN95K,B007DJ0O9I,B00469VSJI,B002SRAU80,B0067LDV66,B000HKYP9A,B00067AD4U,B0029OWDAU,B000SEJ84M,B001LMNXFA,B002J2DO8W,B000U9V5AU,B001SB099M,B0041QJSJS,B00437JI8Q,B002O3VHXU,B0057FTBYO,B0087HW5E2,B003YXWAF8,B000UXA3L8,B004AVYUOW,B001ESOQAM,B001ESOQA2,B003XT4AV0,B001FA1MCO,B001ELL6O8,B006CGURWM,B00250I0EG,B000C21OOM,B003D4O92K,B001IZM8A6,B0089PI9OC,B00061KYVI,B003XV5LHK,B005WU7V00,B005CFC9XY,B000SEJ842,B004X8TK8I,B000G6RYNE
A37N9XZBB8JYOF,4.983651711708257,3.1598726762234706,4.510014533006441,3.677022737337603,5.0533554405304955,5.139585531391277,5.155390310076481,5.065687229842139,4.682616769423692,4.705255803827145,4.9229783160437535,5.012595259019758,5.207859937297408,4.376165200035156,4.700462711253137,4.62214655369042,4.706619548274313,3.2934514969757718,4.797356524190833,4.218055604398352,5.316285347181538,4.925121270858374,3.2878218732925437,3.4328933734977847,5.217917880759363,5.108046244522894,5.038198536933469,5.024223301378981,4.980964803355099,4.660629524350961,4.981209674572287,4.128772992310958,5.54945667147405,5.265259460546721,5.415568094532647,4.525676563562859,5.334477645096547,4.271849909716893,5.0306286033769325,4.143587143765948,5.045582536428208,5.244511172902118,5.087294831184738,3.3585142978974902,5.249728119368741,5.69343543008152,4.140490381711949,5.103159182566323,3.3824202977887237,3.6699154599905546,4.97654316428176,5.514164364418578,4.777935513227371,4.309324160091915,5.239331670893604,5.1961742554987,5.448981432586701,5.060449882676385,4.6520453341821835,3.764654377749074,4.476952762793666,4.235633840044328,5.175369626621612,4.6527946572073935,5.357315928292709,3.2574312739415605,4.913054089933469,4.6016112978899555,3.8632322363742277,4.939946785166968,5.1526558071383315,4.950251581704168,4.581158238896441,4.776720484153722,5.200937295860572,5.111748056113083,4.03204104010206,4.459746228263375,3.6380561087638448,5.2529864843643495,2.9093385619745074,4.8639777377112665,4.974993078795171,4.848855670899181,4.497706712733162,4.499311439290489,5.038187518944752,4.889657905315174,4.830417898165809,4.708645293524692,3.84864614078817,5.340211189229143,5.039852860140111,5.107196353611593,5.082400236297451,5.300583423352904,3.8299646919417216,5.318790839911572,4.376093113699751,3.2646778555216383,4.647683187285339,4.849924889774721,4.406809226480705,5.429137007811885,5.150633116215524,5.020541467275475,4.833630257075541,4.9582167682190175,5.157385181372773,5.231029786107299,3.791445861311391,5.454644018997094,4.678082221240033,5.366232066013302,5.267033400915311,4.525770658311197,5.3106984656805105,5.134164317862849,5.137988267108414,4.736147935599941,4.195210360165307,3.632045793771848,3.6896174022977113,3.707548109171572,4.9401092752307605,5.033519578100584,4.951715377696105,4.975717353738539,5.042505806074256,4.88209853924353,4.986243893475075,5.079578242570409,5.160839673373829,3.4894077318474626,5.1062574637149725,5.133399832644629
A1T4L0Q47OZ9N,4.693220307088023,4.281844325437915,5.1933984044091535,5.028628241582409,5.5628405643099335,4.552437712611836,5.9284693898468355,5.014647446888327,3.9772335970313524,6.940948320793237,4.416048531393294,5.060481733527299,5.139321074860053,5.836860328623445,4.861482842356129,4.56595061019364,5.435513323737146,4.778975400590782,6.501278796663697,4.890182576354239,5.324825597934817,4.521546703074181,5.608212995352446,3.1543914964139073,5.391923473167209,5.20872557247903,4.875440189221927,4.902742960274583,4.976822066354435,5.44156602398513,5.5486766815549755,6.723723260950798,5.515586890879054,5.080994846338381,5.580210071432845,5.731491597289349,5.566626722517625,5.593519979342057,4.3377641838809105,4.593805484452512,5.0620395128301645,5.500664593480938,5.002183528161659,4.921143571710596,4.522600937948479,4.9631891163113995,4.447278920619314,5.217646171086985,5.020422738365859,3.3182043058935093,6.270516521385952,4.827129633369861,5.711942434315647,5.307761213085536,5.784502808724408,5.296738913192984,4.771065537962088,4.321544952987562,6.485252553616167,5.762711873377301,4.365170992163362,4.131247661225268,3.8526452310206487,4.682618299994758,5.146763798431761,3.8511433431258095,6.297788917382048,3.1604806169583917,4.6602155701670895,5.048847768784268,5.6179551417418745,5.654178224544538,4.2062503363995845,5.87291844769333,5.323556261926815,5.247387149148018,5.7910053513141975,2.6776360875113236,5.711895416413952,4.859663254995231,3.4252417795634704,5.375386180418555,5.7082715402363045,4.71379162386279,6.270926339974775,3.7084032801552094,5.380908442445309,4.695826170960705,5.856723616732493,3.9425552284194696,5.475618316694744,5.172860768467112,4.454096567737389,4.600674326830514,5.435522326805422,4.858342085151417,3.4884877604822346,5.207208221385008,4.936441873370081,4.217566408398968,5.741914019263446,5.4674966719675595,5.068672013550565,5.247001056036568,4.964295002089691,5.509485463532421,6.008943521159225,5.586259347468576,5.369552650873261,3.397472302091143,6.439743321907789,5.224028255708131,5.972517232489865,4.514065516295373,4.211432842137468,5.178457983889915,5.580048643425192,5.448281033142426,5.484986565703461,4.713491647062198,4.115026008590133,4.715205969571073,5.7461232107733835,5.4480751860538295,5.713772690239424,5.809230449801239,5.852507610253671,5.712860129259517,5.346609076993256,5.835804114728591,4.70039518997564,5.028336403210079,4.921919064907011,5.325882794205144,5.471268355936963,5.386536524267241
A3IMXZE9FCUNOC,4.818198453152148,2.6859932159146314,4.231522617489984,3.3064833247955607,4.661649573216927,5.02766837783751,4.728405964580679,4.873671788830707,4.840859602001662,4.564119014500315,4.4867999477189775,4.638502948704145,4.995144978810239,3.9868592825156157,4.624760123203559,4.548162905680023,4.636163513904776,2.9724423322781286,4.432890574696821,4.226603453724414,4.981546311576041,4.711981824670391,3.2079399227834635,3.4431608160231555,4.588007492141879,4.8199401254996745,4.759305607486238,4.909367611975542,4.994193905690307,4.468493771000602,4.879564691011796,3.7335309995857244,5.01680680036357,4.969156599840571,5.090757990947919,3.9218847528606062,4.945158854677131,4.073653477164435,4.413776603699963,3.711831332130601,4.9672374783837405,4.915976206969568,4.463252854858335,3.170496540160672,4.987516979752407,5.132847280456999,4.214139308086835,4.996333857212168,3.2656922552898258,3.676012528376188,4.53357578960701,5.057321032882519,4.55268798486768,3.9702859064114913,4.562257460090359,4.920400015643234,5.125119246266724,4.6253280077858845,3.992372797006251,3.617473917884594,3.687420109585372,4.0244583706672055,4.7728644587010605,4.368713679314678,5.046944042664882,3.2475593732566974,4.7575825164574015,4.549371730419966,3.7514080115692896,4.588673731342702,4.552735344541504,4.642848793437189,4.442576545212132,4.625262056662372,4.831282320173426,4.719204398901668,3.734092482042158,3.9725296005396,3.305219727436052,4.849640833765812,2.8258400056956603,4.722200041000305,4.623255939453221,4.210416316237907,3.9274243390196135,4.2651460572634825,4.4508571374255395,4.448190501367794,4.559668348374406,4.770768158521383,3.156163641072533,4.9609116575700485,4.817889919169997,4.932624100856427,4.809230160741876,4.841082232893631,3.968995967002045,5.188343531039028,3.5873411777466457,3.340026318665468,4.401397781025182,4.633808076564611,3.9417042402178692,5.0674412141842655,4.864156067875927,4.620059895979804,4.397599680854023,4.4829000773534915,4.632853986972823,5.1142361403585666,3.595995469508675,5.132605771026839,4.392799129984172,5.018632423716316,4.8874287460250345,4.022776831747971,4.844994585270271,4.783895038013543,4.733897499570484,4.619751124817175,4.292920861860021,3.5386162966330774,3.6118654145045226,3.2722527062084903,4.594923436290555,4.785890630199372,4.697689675110952,4.779107998009738,4.620180287720255,4.69083411095166,4.432694189993006,4.899317106402549,4.884141337953546,3.2114520212619566,4.777428168354904,4.534550984297567
A1EC57S6C2VLTL,4.7393295190940625,3.85572954636477,4.932656437738036,4.554604615148945,5.331804930699062,4.695633991666998,5.613494374882344,4.9855544445648725,4.205915847917531,6.250793697867142,4.474732959990529,4.968132008299713,5.111466917343908,5.327314391321206,4.792074802739382,4.560568896574825,5.200551547312988,4.274993011347444,5.925073394710119,4.6867276827516875,5.251416423679717,4.591868743797552,4.904739448638059,3.2300512646313733,5.214473093901105,5.117065348194995,4.862771216232275,4.9088201074420095,4.972577458510005,5.168456427178683,5.355190644634963,5.880417491278854,5.417392720232119,5.07139622035106,5.462888301025504,5.256354433600669,5.417374480997623,5.160689386989362,4.416997057691646,4.372618541847084,5.034530569106697,5.355804667686693,4.9018281657245035,4.41956117288768,4.678582075610233,5.06396696243465,4.363211009327515,5.1560314313344975,4.510143625977547,3.414549829518066,5.799772614901957,4.934746883369853,5.387714238990351,4.943236081334085,5.48933012428857,5.207431668888418,4.90101928218432,4.448459513786709,5.815609956414836,5.141111874489942,4.241512192700694,4.114196001797582,4.156911197402142,4.612494985518847,5.142190836697998,3.6672208717349952,5.854498892311595,3.5653487583708476,4.397504714723891,4.9428960894395315,5.360717382132089,5.38197418393581,4.282187939778393,5.5150025094926125,5.210124276941731,5.125831898165016,5.211168185257994,3.1006939366043653,5.033153134338605,4.8912053503120205,3.2502908096532903,5.190792392118799,5.4191211822106995,4.625378094817132,5.635688614255543,3.8883642663585336,5.161987207608032,4.661693478932822,5.496869009484725,4.17096299472437,4.860287520663148,5.142654278634621,4.576187602620211,4.708441430043253,5.272637263612556,4.893668810045323,3.6068338405465448,5.207450225277447,4.6158139608929005,3.944336171836426,5.366740149086535,5.237786800348335,4.779143798722214,5.22444159320397,4.9571148720915374,5.282823419756964,5.574303756984325,5.304729003264289,5.200729993952403,3.9052864070976776,5.618368733728651,5.22314518078466,5.531294822667459,4.690657324770855,4.441666384532138,4.884494616520569,5.40552009599907,5.28233445403676,5.299274175727799,4.690296780378585,4.148971212100955,4.372027571424942,5.12043999776459,4.847813245042688,5.414010776236425,5.527216346222879,5.5326077671227,5.451752548241569,5.170046977629182,5.512190349231855,4.672168172551004,5.001513379820997,4.931998977987897,4.727074231231933,5.294428405751854,5.191721321551929
A1OGD72Y2Y26CF,4.552381034422372,2.962996832070191,4.404800970371976,3.771638950517363,4.669691292973811,4.640488274098152,4.8522561772941675,4.71659458549563,4.567271719002036,5.64401565594119,3.9308006714871384,4.414998391361289,4.815382729970174,4.497231086190261,4.655026606936241,4.4651939777853284,4.968803985166953,3.540337298409419,5.087477676033013,4.580779688042081,4.762941455165087,4.355562499942219,4.372295086231963,3.2979941841204363,4.264395795967912,4.680193958809766,4.486868239814573,4.765427291854333,4.995392302841452,4.749335265320072,5.1069216469148495,4.837172052262267,4.647061802254024,4.674195837481385,4.960795861877739,4.158472636736812,4.808749647181176,4.6352214846392075,3.6422972168338723,3.662604729334616,4.919678261213739,4.831766235095511,4.0070476502587455,3.865543358362113,4.428823135018964,4.3783082236008966,4.418353775404352,4.981846096761406,4.046819533038246,3.4895902503248792,4.9212499364784605,4.393054738591257,4.892562677915402,4.270017688684993,4.403349966099268,4.788619868104442,4.55220636176238,3.947892189198104,4.522882822372737,4.568333106301267,3.109462059534865,3.8268261684261886,3.809303784281937,4.194285097162185,4.728856912050759,3.5484650213022153,5.380159312609964,3.7514512245823943,4.092969379174523,4.412142742887382,4.401995712353273,4.808124891336553,4.149775919678661,5.098549564905248,4.650009066156576,4.5298881988778374,4.4609505068233934,2.711987875177649,4.175137603010428,4.3748198153051625,3.037861886332668,4.893923781737063,4.775128736752825,3.7185425552612497,4.48453459658127,3.6911284800658115,4.2437800876425635,4.053580409036616,4.918518416007608,4.402659789849228,3.556745607471436,4.620705639330694,4.359817445355988,4.547109737750175,4.812104771180222,4.303958422491396,3.874483747302652,5.039465865341931,3.3637368838049464,3.8854887074702242,4.81193013015001,4.813037177518013,3.982192834087875,4.730908954029763,4.574368807525204,4.6115758648383585,4.7273196998122256,4.498937456719984,4.3979203751894005,4.0677051002011355,4.857758696979058,4.796362839887675,4.883347487318566,4.338534756753438,4.079401548790531,4.033774452239234,4.678453658587097,4.71605395514583,4.648336529291959,4.526834032431472,4.309072849052861,4.042809009083615,4.638683492335229,3.9000101351634027,4.772321054136782,5.027862498800069,5.001347667485152,5.033982412654812,4.5001687108579915,5.063197642012958,3.916690983781707,4.749783994582961,4.57303644946591,3.9921285123116426,4.750335048126082,4.27281501667302
A7JWCYVPF7KCO,5.146309146639273,2.1766266622446953,3.9159868117509093,2.558912222206755,4.549743335872559,5.539200299102738,4.445388554578129,5.042740710337309,5.260048952347688,3.0114608853025175,5.154705177549625,4.855605124514739,5.190892491260402,3.1712429811493488,4.559971363307543,4.642564515274993,4.148723320335735,2.0930922556643567,3.4212267724853955,3.7285388264365924,5.2015270742863855,5.1553106946876355,1.5520382411748188,3.6456384151242336,4.882097823393443,4.940906674823703,5.068597433024653,5.079131144725961,4.992190367216298,4.023537934303223,4.532013982829389,2.0846361384614176,5.399672231296728,5.3057647872218245,5.1889145122346365,3.4370030570929773,5.036374994320827,3.233596640356974,5.339045865606439,3.6702986802239366,5.01091162994796,4.949062063728593,4.944702943629687,2.145813765018131,5.7022942229246825,6.0483022388466745,3.942458772144677,4.986584392959712,2.13797762334396,3.9353005888657266,3.8766981669664142,5.871905776379001,4.016760930327497,3.46245473716428,4.613736996530853,5.033252379458329,5.844560858172366,5.463758112348012,3.081547740896198,2.244238905686913,4.298582576608755,4.245642254185553,6.020542731624382,4.539304665666982,5.412442508296391,2.8196212948783717,3.8425702917514277,5.651575533962261,3.2412125923456534,4.745568067300574,4.611874946900181,4.331371138565556,4.815176172903692,3.9205587537506448,4.990272219550557,4.883801278899275,2.6375766625410035,5.615613476862138,1.9994810521729496,5.411861146198106,2.504285341011807,4.442709871750004,4.319588504370952,4.73830997958563,3.0014469038824454,5.0083556379183065,4.592104769714576,4.888505789999376,3.985864927752245,5.298672129244848,2.4193800274602646,5.340348161211165,5.401558452259436,5.426300016517508,4.733931511448365,5.476745262617659,4.132348805431528,5.361167339546987,3.701866417698289,2.590311525606248,3.7611920119545275,4.3253800273366805,3.766123094316664,5.4460875156477275,5.195895059647823,4.529150144423296,3.8236964433757166,4.339071796689218,4.828714819065992,6.549019699360631,1.7748924954845848,5.520670119629991,3.6307446466323006,5.882475075727819,5.922710149912446,3.8791586728482357,4.959536046205795,4.788646598801999,4.750161368043774,4.7175944976927955,4.290878445759901,2.8049561202772715,2.149328693193971,2.2806607132724954,4.257091128119785,4.3816865209144975,4.205412417854822,4.36945178874924,4.68022950469622,4.117773333227014,5.015447460549045,5.060720343744491,5.2481915668210535,2.044431161312689,4.7303589933020715,4.749581251583166
ABG53EBZBKD23,4.283627890374701,2.079980232060748,3.8806295713002297,3.047764149100715,3.96601472298072,4.481781161493639,4.071543254130495,4.387121164647454,4.872319092136694,5.24856118483944,3.21956589828421,3.7716956874358964,4.452140163008245,3.7344435929815334,4.507753927149755,4.335245341771732,4.79267788126313,2.891154106832053,4.350457992309169,4.541744505751052,4.1886612694706855,4.013850168291142,4.074586069800149,3.3249831960555327,3.1810175462031167,4.178490216160945,4.018204467934954,4.57084070645538,5.0091615986018585,4.3644150892675935,4.888882031448343,3.9890520211634763,3.741616825217213,4.177917787073173,4.392905817162808,3.0506575537487413,4.127516625392064,4.204168685809185,2.6385161034706233,2.8952779517524094,4.777545409289242,4.251513951685797,2.9507780505878687,3.4356675619867674,4.025784844316997,3.4719563306885597,4.513437426714977,4.785142634392231,3.732242579830257,3.514402762892757,4.078977449634,3.6589062578136904,4.44160135835576,3.622752693916411,3.2157356482654107,4.307734178775671,4.041862305795779,3.253843571139968,3.279108014863583,4.178458856522151,1.7756926030408664,3.4685618217190357,3.209062861609906,3.7040787684674,4.210244934105072,3.4835527203686705,5.0170185374735645,3.7501569149633567,3.8425119478724477,3.803296861592663,3.3498843393683853,4.233801420682892,3.931978687961107,4.761340122395521,4.009232223572226,3.8496214324552254,3.8325262168393825,1.9992971531855543,3.4669311106239062,3.711447756305094,2.853868811830365,4.611881255990747,4.1240406572403385,2.641293812937974,3.3955917511311178,3.3396533943747304,3.22105415779266,3.3126303212657557,4.3846422894835975,4.549532628184087,2.271297073052817,3.9829074423945756,4.015312160843797,4.277316547296996,4.318843727051738,3.549070291921951,4.1229474120831044,4.817910710424672,1.9866550421143194,3.9405389526999812,4.3148277572919325,4.398495713857822,3.144534943180238,4.123799394230093,4.094472303924668,3.8944539578609776,3.9046323828173017,3.6462926709099963,3.4898389028524206,3.9835311011303647,4.3432510747838355,4.259395740947222,4.307141600455076,3.7997033352865404,3.5000687887355815,3.1327871918527728,3.865848187459603,4.0952755267278365,3.9345492681042495,4.323084779206518,4.470456407710685,3.804390953010364,4.362090999010855,3.041032910211211,4.129606917714533,4.54964277305493,4.504027736927111,4.644420819557542,3.7584579820494515,4.668275884481,2.9927084251362372,4.440159754466355,4.113133344761156,3.392296029289023,4.16235787300156,3.236599753668129
A3AF72GP4GVRY1,4.907606469183372,3.409483158622711,4.659922324517713,3.9817703785741188,5.161009622462497,4.994966123860807,5.324139023754033,5.045205198639641,4.514223677493608,5.219876216246624,4.7924762668802225,5.012631935441225,5.182993164294354,4.706137637187131,4.731196234463556,4.60214436264445,4.8701318040993185,3.630200912200226,5.184522181780202,4.369429964850395,5.307689101180377,4.821955447811091,3.823109461043068,3.362144087876586,5.243775276367951,5.1216471942587996,4.9903694251019095,4.988381693680887,4.97437154848291,4.834566581035457,5.106553648749919,4.723719694579291,5.528124879209906,5.212158994953786,5.443592284055818,4.793025689684486,5.377356483112871,4.572062059801346,4.854097427325308,4.236819872821596,5.042496026489717,5.293867093298247,5.052684126351538,3.7151804116500733,5.070252298814541,5.5089717448317845,4.207419681304972,5.1225743452421275,3.757717602670333,3.5819986998289983,5.266789186589114,5.341279431091665,4.987170279735093,4.531991090984517,5.3512518715922335,5.209924431020941,5.28012558322666,4.87575368267646,5.065209296320057,4.223656662031402,4.433747378044072,4.202412042821787,4.854708838462768,4.649895113728089,5.297868778130501,3.3902182880254155,5.2286134057235465,4.258280291209305,4.042065555065597,4.954567385620802,5.247012400297088,5.104547253797276,4.485755621429613,5.024910197379137,5.218501210532388,5.132027877777529,4.4330186796049205,4.030524493160541,4.112117492428953,5.149501288544283,3.022891843688515,4.9756487918515155,5.13551502680348,4.802366228355505,4.8981283793408075,4.305331247231861,5.1040790211879,4.832246840408991,5.060572070626874,4.5246938846249645,4.213147638502042,5.289875794409636,4.893987862492682,4.9805237004420535,5.155206596586935,5.184865222146411,3.7463369953570442,5.285039635210482,4.4899660411603115,3.4826156277676583,4.894059670657207,4.985343678059963,4.5490241778892715,5.375597720512432,5.09718550048418,5.123270222772038,5.09624614891366,5.092382667326798,5.193664614578946,4.795072889360462,4.4017108114778845,5.39034176522259,4.970686876654568,5.156317539467788,5.0091224608056955,4.665300620206376,5.361180357758085,5.196755189694635,5.207494852408993,4.723378079785587,4.1720531506585115,3.878017057219307,4.163269217542072,4.10225677505433,5.1101621137090945,5.205443383426823,5.152777579233696,5.139356596266495,5.101728165912494,5.096421663319334,4.905729957435952,5.059216772107632,5.095243869651901,3.9087838846326712,5.181047597126099,5.178192385524354
A1DJAAKLPCJRZD,4.95857812289646,2.5527396989403424,4.147209369529974,3.0732261614878102,4.665711272904053,5.229604600553762,4.673340511849774,4.958372094900041,4.977324543240535,4.006779177580805,4.7841438558413465,4.762080994806193,5.092104613128133,3.730639020559004,4.609557304495385,4.591577496837477,4.464192578152823,2.6847479476026423,4.101352853764432,4.0415383824553945,5.101620842368876,4.900465901800467,2.605345317214596,3.516729181825518,4.769719316134494,4.8980194476521115,4.905897232687641,4.985369907117357,4.991867844983626,4.32634109963862,4.762899039374548,3.170123850101044,5.220031409841377,5.127838215448578,5.164669195402244,3.812754556195399,5.023992213336221,3.7862241345714533,4.8271779390157485,3.7465422613941812,4.992415686731643,4.966277695531972,4.7135084194782175,2.813671216178921,5.281989445113975,5.5360928618332155,4.105162349294706,5.005078594949174,2.862525797277348,3.771054938744653,4.342233133114801,5.411257627895239,4.3807664361985195,3.821950893610055,4.659804126915888,4.9940501905456225,5.428469894780052,4.985554023918949,3.732352227461835,3.12712786737091,4.004806943269541,4.130637451124158,5.280512256661044,4.4646608704898965,5.217955869589571,3.090541999795704,4.437500648771291,4.962620796381209,3.5758305032563924,4.687358219222334,4.644158260137666,4.563390137188209,4.596275237414012,4.382418387389962,4.932874351617338,4.825524380439136,3.3634844719728925,4.63610102970637,2.861357905149603,5.1041264335219205,2.7166732934318922,4.635338611149986,4.551828118762704,4.479502496261491,3.6514313070910474,4.566868761207844,4.5711558145539355,4.66205937376796,4.3790330854733615,4.958555509730516,2.9642547820580134,5.145072532947755,5.059250022585486,5.135234309907718,4.8130609742379935,5.129220139773237,4.013165220439079,5.267285982942087,3.7211422517569037,3.054230304701095,4.193389347643976,4.5448821250361275,3.9307578566034267,5.2492671555356445,5.019921527920497,4.632897727533097,4.236108965441943,4.48487069417352,4.766042828731995,5.657856909835418,2.94577519020531,5.313309053977219,4.144296429077641,5.378090492846635,5.313943478774316,4.028037109436232,4.941310822881767,4.826250047319671,4.786752188810441,4.669359554589387,4.28077608203949,3.278339324358722,3.0804671830889276,2.95635102153702,4.510112240407857,4.66523488745145,4.5452354507873345,4.650516841517906,4.69132878384447,4.501248716515355,4.712197902314788,4.979821004832149,5.050710146809018,2.812473906804769,4.7981485158647175,4.683447275017162
A1BFNM27629VAV,4.702200634092832,3.450407661780205,4.693439726302091,4.16919092650207,5.059344482234093,4.730003786226967,5.283899618723606,4.899383756500717,4.39809853199759,5.854475591798524,4.328767857468075,4.772769784267692,5.017113864189487,4.9160900361076685,4.735141387610695,4.53650149494356,5.062758019918557,3.895609722430336,5.490957772662332,4.598350287546725,5.082298647411038,4.546609903016172,4.527790128868262,3.282493272925683,4.867591427365658,4.958621763445758,4.7478920955754935,4.873119783590516,4.986175042978159,4.959762324173038,5.224948222644688,5.299153851454322,5.1516577430355515,4.9507381965019475,5.275953817179016,4.7711724237106,5.186976519525729,4.869253317338039,4.2044991811496,4.088066688106808,4.997502440109053,5.153464449474206,4.596136603876663,4.0979477873847445,4.6554439417164915,4.8862132850731985,4.362443588942127,5.089772023820551,4.214487062314002,3.4756002563549626,5.385199176864277,4.804551780903253,5.139280187031723,4.6261782418591455,5.063303253979367,5.05541417618282,4.83859587537716,4.337188561535958,5.2090376238380145,4.776630862947315,3.8537363193612966,4.02591952849443,4.14852603451231,4.466572820089522,5.017986144023265,3.580812336832693,5.575985419590563,3.7564347140196093,4.2281887222461,4.750412760394432,4.986545966897956,5.124707957435863,4.271459267660253,5.28104531540056,5.006068174849556,4.9079634565810135,4.803521673263419,3.115900177051217,4.561027150764713,4.745582242822075,3.1370693965445895,5.0479433210564455,5.134492811001297,4.319556505659638,5.084404523066633,3.8891903745439063,4.812401855003446,4.466893754378216,5.211200603176808,4.322125129315324,4.267019262389489,4.976267032555766,4.553158782209105,4.698380130538627,5.0847986003965,4.726060530781656,3.7354673910294447,5.162189639109884,4.12951109969174,3.8493508026554553,5.083788339431002,5.040675191165844,4.446106940585357,5.069379812264073,4.8417648492244325,5.0088255042173095,5.180801468599116,4.971362933906841,4.9029996122005866,4.120584234670663,5.133089908977176,5.095830383496553,5.198606248455155,4.641545350567147,4.405864547043923,4.533116457835207,5.129946990592284,5.060166543707959,5.04429384163769,4.639249308722084,4.2176688554474,4.170148660578123,4.783439685266062,4.371497665086617,5.1268429214627265,5.290450093479708,5.274105876043867,5.247179511385502,4.911903384508505,5.278518740457677,4.432660456490779,4.921481465304174,4.829470980980987,4.31840952509664,5.0759121848161834,4.849335658427437
A18AAABCIJKC5Q,4.691492542832016,3.5348462910815606,4.743099291492714,4.261034974310318,5.10523255271691,4.699898823514488,5.346374040366753,4.903451350518652,4.34719129432308,5.98368078868227,4.320182698274725,4.791932659008065,5.0212909185646195,5.015017318567679,4.744950579213595,4.534079672771867,5.104031321238289,3.9923365252907668,5.60217451886219,4.632300008027417,5.0971948053100276,4.532083347790897,4.658511080229128,3.263219828482512,4.90724371474723,4.97621775632036,4.750279906241691,4.869196427499213,4.982080556671084,5.01033729589271,5.258837636892394,5.461789120197234,5.174581467933353,4.952828158664535,5.299053205154221,4.867122666055481,5.217238230571442,4.95036954428751,4.195014051929316,4.132746371064742,4.9993704981736,5.181874320365732,4.620997937292594,4.191997001735847,4.625411449812819,4.871682771719119,4.372553388858251,5.0986155171141965,4.309003592592654,3.4524540837035977,5.477627296806747,4.786985852951255,5.200150261288712,4.6966278702790465,5.126178754083802,5.072355860058256,4.81455297523711,4.315582274401382,5.342990145719101,4.892871621223518,3.8858016298422537,4.028012111774758,4.092575106071823,4.479997051387612,5.019356511597838,3.6113470172109996,5.65838177524758,3.6754633190548924,4.275441131970912,4.771786983486888,5.040903698452675,5.177034642219875,4.254617797063353,5.3471038409049045,5.029174888008176,4.933000433965107,4.914320113429719,3.0387237515049446,4.69125763222352,4.741621828331823,3.167123404604063,5.080808011023607,5.190789301310498,4.342382284276654,5.210307766141239,3.8541195327883537,4.859246933513185,4.476086239671995,5.2796200813099095,4.272874854299045,4.391168626048376,4.983673405285714,4.528913248025635,4.676073339636158,5.115719477459395,4.722316305468724,3.705909053761528,5.159638651410826,4.1991023044645805,3.8954833182877344,5.154718995308828,5.083379266913508,4.50436803490358,5.075034911896223,4.843233191913729,5.054026547425223,5.26623295487594,5.028270248270701,4.939248377537568,4.0210707901178475,5.288210100829596,5.0966922832112065,5.282775657902636,4.609010315900289,4.363640619422526,4.592855341715417,5.166301122804614,5.092958006355288,5.08175083742102,4.640930423257681,4.204885693970195,4.232429714853819,4.899299577820306,4.488481618678899,5.185052422932131,5.343648528329001,5.33463147074961,5.29554178859488,4.9479209076199915,5.338704392635369,4.442598551450567,4.924920211064895,4.82748660783243,4.432489821906269,5.110421812348408,4.891778833653421
