,B001E4KFG0,B00813GRG4,B000LQOCH0,B000UA0QIQ,B006K2ZZ7K,B000E7L2R4,B00171APVA,B0001PB9FE,B0009XLVG0,B001GVISJM,B00144C10S,B0001PB9FY,B003F6UO7K,B001EO5QW8,B000G6RPMY,B002GWHC0G,B004N5KULM,B001EO5TPM,B005DUM9UQ,B000E7VI7S,B001GVISJC,B006SQBRMA,B0059WXJKM,B001EPPI84,B004X2KR36,B005R8JE8O,B0066DMI6Y,B003ZFRKGO,B0019CW0HE,B004K2IHUO,B001REEG6C,B000J0HIT2,B0037LW78C,B0026Y3YBK,B003SE19UK,B003OB0IB8,B002SRYRE8,B001GVISJW,B0017I8UME,B0064KU9HO,B0037ZFEW4,B00374XSVY,B005P0HHGK,B002HQAXUW,B000SV90J8,B0036VM05I,B000ITVLE2,B003TQQKFQ,B007B9J6G2,B0064KO0BU,B001IUKD76,B0081XN2HQ,B0025VRCJY,B005CJVVJ8,B001KUUNP6,B000NY8ODS,B00029XIZI,B004V6AH34,B0028C44Z0,B0009XLVGA,B002TDK0VK,B0040WAG7Q,B001EO5ZMO,B001SATU8E,B007JFV6RK,B001L4ELRW,B003SO503C,B003ZFXJDW,B001HTL6CY,B000WFRMRW,B001EO5ZME,B0093NIWVO,B001EO5ZMY,B007TFONH0,B000GGKQSO,B007J32WX4,B0017129DC,B0002567IW,B0048IC328,B0025WIAN0,B00821UN4M,B00473RWXY,B002MV23XM,B000LKZK7C,B001D07IPG,B000H13270,B001UJEN6C,B003EMU7EU,B0064KOUNI,B003YDP5PA,B002X9JNYU,B001EPQ0J0,B000O9Y62A,B00283TPYE,B001FB69YY,B004OYBN7C,B000JEHAHS,B003VTN95K,B007DJ0O9I,B00469VSJI,B002SRAU80,B0067LDV66,B000HKYP9A,B00067AD4U,B0029OWDAU,B000SEJ84M,B001LMNXFA,B002J2DO8W,B000U9V5AU,B001SB099M,B0041QJSJS,B00437JI8Q,B002O3VHXU,B0057FTBYO,B0087HW5E2,B003YXWAF8,B000UXA3L8,B004AVYUOW,B001ESOQAM,B001ESOQA2,B003XT4AV0,B001FA1MCO,B001ELL6O8,B006CGURWM,B00250I0EG,B000C21OOM,B003D4O92K,B001IZM8A6,B0089PI9OC,B00061KYVI,B003XV5LHK,B005WU7V00,B005CFC9XY,B000SEJ842,B004X8TK8I,B000G6RYNE
A3Q0IDQ03S0158,4.162248850721547,2.5136523910099142,3.6343894601731157,3.004450718370715,4.0710111850995405,4.015387316649522,4.011847011596397,3.9919398178405063,3.006382176117868,3.868866096733111,4.109382809228243,3.9888854856567857,4.239326313518485,3.595278200843979,3.492487817372499,3.9611837006291934,4.101971156792035,2.6147988389683374,3.7452086398436677,3.605385635064118,4.184884186687974,4.037504882485458,2.6021768943152175,1.9625467277837374,3.742769144272148,4.092452770327768,3.942744135650225,4.110014339667137,4.080064828197009,3.8081120431996838,4.32210065442657,3.030401307567687,4.317465561743603,4.147572014738858,4.436040890737232,3.8995493350355623,4.31630905190361,3.725528546456083,3.622717607352622,3.285493341509543,4.163855798469343,4.303480700679103,3.638464125832151,2.358948243241354,4.212751941413831,4.153872630211071,3.5592069633833323,4.240870741104752,2.6165184921511315,3.066676128334821,4.247876728233301,4.0082173330080435,4.011338034787904,3.626908952598731,4.233879434449076,4.17225470284682,4.0464018855794475,3.7796319888100274,4.140762629068634,3.135537848626318,2.9901646613360686,3.3188678203815853,4.053774304379942,3.653836901763636,4.2642841229886255,2.8536272065680652,4.255069239305428,3.2467342705724964,2.789441319056341,3.876493766448718,3.8858502949435243,4.083120108328548,3.545737003474165,4.262988293224956,4.063422137313222,3.991433797885053,3.17077206817787,2.758593348678336,2.2679723191656787,4.11844392645279,2.3647913372068117,4.095852172786589,4.193482978700108,3.5372002465839536,3.727343543488569,3.5242598545872297,3.9535464123389317,3.6593273406732285,4.093162703533305,3.6809021075930644,2.6128358317928977,4.32844523511383,4.172340291221787,4.047711359029411,4.048815127413582,4.052891024552802,2.838909443515889,4.21562213518712,3.1585593917291788,2.665091870988774,4.051197289960151,4.235797976614503,3.423753484504168,4.3567594197048285,4.0505804497268905,4.061754292108494,4.244770876903267,4.076084406770057,4.074518020816912,3.652312453746761,3.2078080545140097,4.320643590102653,3.930198354646017,3.9475886415577746,4.058709839951229,3.222189596409511,4.230049024630817,4.106254885342477,3.994338415016544,3.6511019583526028,3.3703656490792917,3.055067667693003,3.456301350884605,2.3957203338351842,4.0137462678593465,4.1087198131745675,4.242025835560368,4.293627185941629,4.211708615152909,4.273371064567493,4.0743817497268315,4.0486998087082435,4.101766228577645,2.4129995227492183,4.078316671178632,4.191659558147155
A27TZ4WBU7N0YF,3.636966502401916,1.7667677798407795,3.1154571640487716,2.619839364872682,3.5793064850294023,3.48513503188383,3.4225547974302755,3.4872887711799816,2.4947777888331957,2.9183209935524363,3.6495735918601224,3.426126730739634,3.683052659292954,3.18669231762975,2.946915689334827,3.4296881359581883,3.642001211270713,2.230115632088313,2.9527309603890486,3.0055581001004246,3.6981535513683563,3.5221576505148375,2.0142370023837746,1.1584050514062703,3.0579750288423604,3.689211641995007,3.4389287457064914,3.5921412541553828,3.239518088542324,3.176049322927723,3.8028607357861244,2.5506147247342374,3.822481541008442,3.688936464634867,3.95552677401702,3.5773725159480656,3.79737338771887,3.261491161013117,3.3320918605700927,2.728084960851375,3.683005136052904,3.8004804962237015,3.0327186788341867,1.7756169350107132,3.6724236922458933,3.5850250697719703,2.7912474264481597,3.7196017781924082,2.190064248086078,2.5087032391116857,3.7403240404456906,3.470791699892098,3.600971173465106,3.0396295406400813,3.686428385504101,3.7444627970161806,3.525755251614625,3.383905125625742,3.3629122232476747,2.928884573611364,2.1552923263174613,2.8786736172220997,3.3008217881892183,3.112677076300958,3.765179974335572,2.0397146467579597,3.715064890370138,2.7078862202847227,2.357946794397869,3.1898022865947144,3.296064164080106,3.6426127073275327,2.8971319812355163,3.7358040283914273,3.524204769520933,3.453853023054272,2.6953279923013573,2.2323682296293206,1.8064654948337988,3.5599878464857047,1.957042600736948,3.5791664561995207,3.6140411210261862,2.8612150966787855,3.678974158530465,2.957372041594319,3.256462328030129,3.168537641388202,3.576636710360599,3.11995758034587,1.8599363394903556,3.8429744849059824,3.704963800891329,3.512961872624362,3.3768025283635685,3.5720929441545515,2.187605879771452,3.7005210723482027,2.5432520467681883,2.33430945385617,3.5637337873147312,3.6040818302946027,2.669168035402395,3.810813723030093,3.6140241523762198,3.5286118588857707,3.797954432099652,3.587430600275853,3.602231056023582,3.239400694215274,2.705238014235408,3.8959361894380704,3.367423202822786,3.4137786688659757,3.5155418348695213,2.692062859165528,3.6522919618745093,3.536248712286837,3.520231991600728,3.161215898145476,2.8148985865014766,2.718499684820716,2.985034086606352,2.012497952909216,3.3996396704019918,3.4917687026568536,3.684892146074327,3.855601038909446,3.709123081483035,3.7340625305384227,3.501709164257178,3.60178439724106,3.5903872512128436,1.6912736569592883,3.6105691576606183,4.106086426669805
A2W3ABLWMJ84NS,4.9973510474473954,3.492172590317034,4.606389675296111,3.7979740980038854,5.093602197696354,5.048890092618548,4.948379063783009,4.972800585775298,4.03339404499682,4.721744679496172,5.001058248327878,4.922022656850582,5.130880068086363,4.563702231571025,4.524982961211461,4.8006046943071565,4.929955490908331,3.5293079006075003,4.845433974089927,4.6709806232835955,5.151263605750608,5.045396673402932,3.421080911953067,3.227048778296972,4.793649775445191,5.030800679794715,4.780120603919577,5.026703071136161,4.756744029705284,4.880206293530584,5.199760352841788,3.7838291831707407,5.244898209848482,5.163019991438122,5.32050489826904,4.626414520986746,5.279702021324007,4.609724420412547,4.38792857743106,4.252969115202038,4.987299444421051,5.050116989680747,4.62066418708832,3.3668723271307277,5.134558454429876,5.139845367333953,4.490054126020854,5.106550262859058,3.448546262194535,3.685828949934516,5.142917048558867,4.962961242676067,4.982898667156678,4.486397145358404,5.25432521315168,4.983387093428916,4.999549726193861,4.7792276877484925,4.469343014839735,4.2923149217324434,4.150904068236054,4.1655075772791195,4.929081978883261,4.673150531218726,5.20772793564484,3.63827308641013,5.211610584579891,4.488117435210538,3.866861181288969,4.879678950457626,4.915387520963398,5.034715914462656,4.584032203208118,5.220071997936555,4.976772900025747,4.971883323788975,4.24173170849422,3.4379888545209796,3.5060916562174014,5.021898970540977,3.147001973935133,5.030622677410792,5.141874779527046,4.799497579870832,4.853689267477162,4.4775163238675635,4.858049273392066,4.566107318635385,5.025286021692322,4.32746849473847,3.5045893138168362,5.187966337789918,5.093880340393867,5.036953580576539,5.009170109325703,5.052492733566446,3.714548994478831,5.125141937718725,3.9526043622985787,3.5594201724858454,5.03762237266064,5.168846583063209,4.4102418340345,5.25375138254365,4.989197492768414,4.985946801679092,5.155375808003569,4.975894347103565,5.036532239731342,4.579667989941625,4.589256853339007,5.2839489449783175,4.871213208682908,5.032333798958282,5.021458559975711,4.58643031156601,5.160642626624033,5.036627367235432,5.076315595901893,4.596763393267501,4.223011524219729,3.9839863299071476,4.54967198243661,3.4871084592165063,5.012232876346526,4.981576313334492,5.182269500783588,5.117272477372435,4.9406166562867435,5.247078011984493,4.957156120989062,4.971682201903399,4.955328417711695,3.434328146830698,5.076051929279038,4.718035197777507
A26M5O53PHZTKN,5.020016817854746,3.4484619647380725,4.543605520738578,3.8429108851301192,5.080132853060764,4.963528108787322,4.951821555330775,4.932192426034313,4.055152865858352,4.865226016190227,5.004868298674821,4.95747727614854,5.159475351132419,4.7716999528278,4.457670797654719,4.892532036835839,5.045863423447593,3.5186400421677186,4.963477231406142,4.5346508042284475,5.123209892075932,5.025324532445826,3.422870544449742,3.141858008739196,4.811765247615934,4.972120116406088,4.7744624616023605,4.917563920985094,4.778790691381596,4.8275101618578455,5.221298496034585,3.8004357253703684,5.206515672771472,5.116111630232833,5.313903168302862,4.575480498126682,5.268625305053161,4.609586917863634,4.426137450572527,4.294221672740645,5.018060380408626,5.100739132258648,4.655434290758945,3.322458489718404,5.163276644190072,5.128392786215195,4.410624319982877,5.053289963070778,3.57106347292572,3.9323679019137323,5.09381014487619,4.93338008360867,4.936156180047615,4.498889138731239,5.236254078568019,4.989295535816362,5.018287253104677,4.687989409559369,4.935770320282753,4.036934334795703,4.136536039941373,4.194504856943838,5.04945020121828,4.605284667283209,5.210563015436829,3.6137703066681897,5.159455216948974,4.21545889639157,3.7513621229009706,4.839786270454143,4.866768654234647,5.019940826635032,4.525775298113956,5.184168684384712,4.96788200858375,4.994818031367775,4.1332757591020926,3.4743826490772367,3.375686641620393,4.983827160237359,3.198760072817613,5.020197072168064,5.136852802459425,4.595464560254371,4.630367599944637,4.479412217315431,4.873313805009472,4.614713101981666,5.046582529353005,4.429125593741127,3.4918840092339973,5.238678578191296,5.12311862090701,4.936710985831939,5.00187757312654,5.022357940037512,3.727680118838913,5.160144559830141,3.91778642162834,3.397681412929562,4.98313641313709,5.196692891066583,4.441315737181348,5.265707672124098,4.955664169721389,4.899080369231944,5.160955527875073,5.009978335245129,5.006306155248495,4.566282943704334,4.318697623354185,5.2063304113838775,4.867993806123088,4.990713121937203,5.015613143586793,4.512969662563009,5.165876308404338,5.0050310538694,5.014016744130514,4.582375117132169,4.283094513154755,3.97675574938489,4.395135167118125,3.4915242978773326,5.017613201424107,4.958236982106728,5.204824890645322,5.157431762643852,5.036339939916484,5.244606554395495,4.999082384307906,4.957007189199852,5.028289808604298,3.4815942306701406,5.007328977630708,4.7220594880513636
A2AB7M9UCNBVN7,3.8230732667093816,2.1046042991889085,3.3711866385840406,2.710517476795651,3.8526460513685823,3.8398725406024146,3.749756020358712,3.787359137414038,2.950003530515289,3.4074168717730835,3.8418978871066902,3.698857784469138,3.920995703083618,3.3339411168099233,3.2962859490828786,3.644777313138666,3.750988276190774,2.259546475286971,3.398720471111247,3.418032402814455,3.9575101589822936,3.81635927551531,2.3566098908022655,1.7562406983395422,3.3845544531619853,3.905467816853093,3.709376933324384,3.882587271682834,3.660031936374815,3.5245055966192305,4.01246168122997,2.703714259863045,4.078766667409927,3.943647909636993,4.165901458761977,3.5992488849364648,4.011976410920565,3.6046951527754367,3.4342440643194685,2.9818710243636692,3.819767736661802,3.9748253242568112,3.3534867827836643,2.0779038030229824,3.882182834107708,3.8897245659093436,3.0976980895282895,3.9313503448120772,2.2916729072458173,2.608339218841946,3.955395079419884,3.7494827799023867,3.834472540250637,3.317466720668262,3.9753975463622955,3.920463710070573,3.8093312463913,3.5892769086382272,3.4143373677156488,3.2075193362900447,2.478207416461821,3.0243479692609263,3.525975713074795,3.4542666125286696,4.050803709227684,2.3547298450317786,3.9521294686853006,3.1689304502643476,2.6599713796394795,3.529827775587417,3.6492923168180207,3.8054687848939266,3.3820807142098808,4.049783900152592,3.789383335331685,3.751341613136724,2.9855424990090462,2.483483495042269,2.2276423044194784,3.7763391599631295,2.067466941009203,3.822641935481941,3.9023990558259247,3.2482419712086874,3.8322033679671157,3.3875688465545717,3.801752631803759,3.4094758007256494,3.8400251698868746,3.260446219378647,2.357945580910832,4.025333014754398,3.913213927125299,3.852882190475981,3.7255633791806586,3.8425208429829074,2.347560217896378,3.878238127136698,2.859469430518702,2.6311588474284515,3.8820914863259026,3.862533233090161,3.088091968610294,4.080944907575758,3.904128515619738,3.842568649455827,4.040611205169068,3.8373255569000317,3.835793289661219,3.408730074864724,3.3716681118900937,4.15219323204059,3.6201537052922155,3.8169647185938826,3.763031994194675,3.0014064387337434,3.964924325485717,3.7524650695009085,3.913479682379764,3.401155635207208,2.9506518078970863,2.7822347677391246,3.095918161923364,2.166703838765963,3.759065882726367,3.8313762065580663,3.9136300773474266,3.989488845973102,3.889785118242537,4.006664554138279,3.76316129725831,3.8313131107338827,3.7914099359903135,2.0168410889606454,3.8917481559085614,4.22588151773238
A3H1EQD2PBC085,4.874687315656693,3.4939336749850147,4.498848549287641,3.6309622695161456,4.959423943544393,4.853069510923343,4.923506567034361,4.8674879695532045,4.022165029043595,4.669016371794227,4.935076108616837,4.707366812534487,5.060330517979715,4.557589651900874,4.4084193583652205,4.795042730676082,5.062692367707387,3.4401708361638677,4.634844618013278,4.392842245197313,5.065923441040057,4.858382483861919,3.3976741389288376,3.065492282352369,4.644092004709521,4.925209232772912,4.719302708300558,4.849036164346967,4.8066822324186536,4.728418049630992,5.099763193581829,3.6326866100462083,5.155960678645392,5.027251898179088,5.190259881902691,4.48489405766679,5.121290585388844,4.432394181116607,4.526953736184369,4.17707659933717,4.88820140951236,4.996347959488731,4.408053476021627,3.34448704429243,4.999634699181631,5.0600706627249545,4.499644080915593,5.017278622700564,3.310744103416629,3.855905297075204,5.021746568974843,4.915831388138114,4.852040403794341,4.250064778496933,5.083495238327186,4.92840002738145,4.882465070515947,4.780370296139942,4.4639262367195425,4.014805568673635,4.0656732790403085,4.072286093439253,4.690865573570406,4.470649879463148,5.102624005924379,3.392076867422024,5.025255471008389,4.037114943512167,3.666574404702369,4.661859373116773,4.750276957337279,4.8823526704666085,4.412661282178401,5.088903422078956,4.91993944794833,4.930842714287385,4.08698338154623,3.3259371598395218,3.269030477710972,4.832945641215307,3.117109751673322,4.9128291508371955,5.019914656980528,4.548029891918061,4.41758600392311,4.33951623774401,4.805965864625764,4.480159160118933,4.860177745659152,4.279422534286231,3.1531795253680817,5.015345603321003,5.01312811316489,4.8601728814709855,4.85276680308525,4.9089079455140725,3.6554002040458693,5.02548658845906,3.7744086566344297,3.1900726502551144,4.902645955180996,4.984041033168718,4.254167444760469,5.104337793543156,4.858935945125645,4.789239886040023,5.046200204636306,4.885770903393029,4.908541633135356,4.487080248809701,4.208695737132145,5.139418019394158,4.706537808061422,4.9221711056997,4.855151380873011,4.673065762706633,4.982284929824135,4.892206366543568,4.921480849246867,4.494916213239768,4.189991603499973,3.9841530846859055,4.339113103059156,3.55524366889395,4.8485463513800715,4.809803918471586,4.974427889537049,5.044564977483453,4.851676930224939,5.076070612132115,4.888272014606118,4.945096041468243,4.922685685549179,3.3467604446069386,4.990498586364711,4.960581763664291
AB30HQTI5VOLR,4.942352494692705,3.4460435390314252,4.569326982703647,3.694155602384363,5.011332907909985,4.930435585686873,4.960925646592528,4.9048432108406015,3.9344034873346327,4.5716548057391115,4.943522990099947,4.82629421113993,5.093038026120987,4.344092571762198,4.4651569270587474,4.774805995692944,4.96178499185881,3.30167496560555,4.623692856937663,4.618897666788845,4.99398357791101,4.9097682632231825,3.6035522848540764,3.106813979559161,4.671415398621114,4.946624634728332,4.848885050751388,4.952120925355291,4.866281622354305,4.75103299943268,5.121558721632985,3.7970612009234834,5.1113233340745285,5.035093414263476,5.280885829716231,4.455400925831349,5.172750229189817,4.561307780383878,4.528553282565352,4.240461469947916,4.967924382059061,5.0468922274593035,4.509897017457493,3.381891550452524,5.048037359722879,5.080787470002791,4.377903165396042,5.060781660306374,3.338204234614052,3.829707343414623,5.099687950885385,4.959913029279639,4.830314906418676,4.334565010125915,5.118864919310604,4.933288929202419,4.949354856106616,4.621621275737084,4.751232146025952,4.19729108795276,3.9684639312161,4.0699905432894,4.818862376584351,4.4872157696325115,5.14004324769527,3.6010865785064423,5.049993721063808,4.370317790669709,3.6739503337226664,4.700798929563939,4.784236157802813,4.866310249007157,4.445152364021469,5.184727759436564,4.971056334087646,4.93776677064677,4.091478728082907,3.5018284963255963,3.46668736044216,4.835647274639389,2.982499136095204,4.943193394272058,5.116994855231046,4.340767617363687,4.561125674487874,4.475415951048523,4.731439954341062,4.517367359953062,4.950211713692891,4.2787942859613075,3.513089590939273,5.017001666292198,5.023539578917464,4.982730553056112,4.954338971708135,4.979823099137734,3.617470832722542,5.033982607884794,4.1241538496692165,3.26399343069702,4.9470246232350625,5.063050396682767,4.3574625069954305,5.16413418826121,5.006063039502912,4.925263111812395,5.102354047564156,4.94140171202724,4.901486225287514,4.483882591352248,4.36068913326205,5.159925217368415,4.838551758835835,4.937759998334824,4.902038274073295,4.3557832000244865,5.086643104309275,4.879877798845973,4.978558737810685,4.5298122218936845,4.079247623846137,3.9212575759346224,4.3799295351902,3.3791094902724645,4.8855394471881795,4.894926343985244,5.025542010888212,5.074966174948334,4.976969953198089,5.08568771139388,4.900353077398051,4.9015443110196255,4.877851766770762,3.3848462024963544,4.977307476594918,5.1424422706879165
AZLONLC8OZPEC,4.325135432002923,2.9522604958899312,3.9534322060910294,3.1092969450886643,4.421346249201602,4.354551570918902,4.369589135229443,4.303947064513112,3.3113753352471385,4.40821617919824,4.357348344867045,4.276144984652597,4.482995646858707,4.02924328864469,3.8330779237138346,4.185518292359193,4.376609520402502,2.9410067427642055,4.212398702454315,3.9178755937738994,4.480127232917136,4.371825464931717,2.7833626679255907,2.63518910790173,4.151384248674171,4.335403277438799,4.141132437943212,4.365654412499355,4.390293595882321,4.222106553708048,4.5786294561448955,3.181687846292979,4.630581684097584,4.482157894150564,4.683066410863267,3.9033037150982537,4.574231417157998,3.9347189028819103,3.8042808791298013,3.5496864707092506,4.312734179319566,4.465429285054948,3.9437086572571385,2.7918990049190326,4.48782527635739,4.505280022584475,3.884129023905962,4.415694588817371,2.7637600004299947,3.1111336836555012,4.51141877997117,4.348276834936084,4.298239838558558,3.8300866755770833,4.575069563123723,4.356530401149135,4.380422130816739,4.174175818589948,3.9574640391137117,3.380135112105215,3.573222536684551,3.480556602729248,4.37091594339333,3.9811099750371652,4.509308253739444,2.9167359324797575,4.5154248665147625,3.7062929092371197,3.2279048506643204,4.209703851800008,4.245300009394475,4.340037899843427,3.9941767855243144,4.568598039355602,4.365857329783637,4.361975806417917,3.5532752742028713,2.8980375497896325,2.811226459015114,4.3622976455881295,2.404789638674911,4.371293314112601,4.511859657877617,4.049381505016149,3.910281872148488,3.858465653929625,4.385573884199987,3.9548592704698886,4.374112422737655,3.868616644440946,2.88925025918765,4.510232954214796,4.393885654101648,4.344734732572583,4.41879461101788,4.361688473939611,3.101771654490541,4.455726652925457,3.2595307580263637,2.7439711487850484,4.388570874264313,4.5372745779057375,3.9509970868816016,4.612399112380018,4.317430715355989,4.372045335719291,4.448597744686458,4.372269632608432,4.361629481543732,3.9500662216975404,3.8078285062441086,4.565280819778405,4.282260588499498,4.389689742487241,4.390765185722133,3.958868250939088,4.516311030004908,4.391308799599908,4.3896093867428485,3.9177801571931608,3.6091405527895897,3.3498731739968175,3.657024138010814,2.8404804024421626,4.401873097529045,4.340691539007463,4.503576274547705,4.440530210718033,4.342846961253268,4.563404723360479,4.335133155576831,4.260873014350651,4.340663497984811,2.8852983939834984,4.343316653591783,4.144127459673012
A2VOZX7YBT0D6D,4.859346627219226,3.524820643431136,4.51333519995737,3.655632150875388,4.9377130167833965,4.9036983784907875,4.909573816273575,4.831232916227182,3.85747587142019,4.806798445007576,4.883956256610997,4.764168889599358,5.038524698899572,4.399580122307384,4.376325315062912,4.728556660235434,4.92223669611198,3.430430268383285,4.762320408440659,4.478744440919803,5.037504534117109,4.889521308911856,3.389270760615777,3.1549391773533277,4.715036964487842,4.881485418480961,4.6655383658082945,4.926699632500544,4.8475272515983345,4.728854908267241,5.112888079385137,3.7025982021530464,5.156542140999824,5.034175702302494,5.188333784066695,4.538843372689416,5.129550992053156,4.397246972015827,4.292699154435836,4.112996939871198,4.86777651957309,4.972988608035575,4.464804285647905,3.325336241586949,5.020494957549748,5.055414393173203,4.554047494426476,5.016740213121559,3.34464021892781,3.6519636452783635,5.051885858399358,4.892778275411962,4.836450584494598,4.323391059180101,5.12595671983356,4.873316945880295,4.881532898249027,4.699275246542125,4.50440587821556,3.8821882801025094,4.1710412443469576,4.021011671515328,4.889107727641382,4.5109547863697745,5.071603370908872,3.5198679196290508,5.060143278821513,4.1920363339974775,3.723256507260001,4.763544479972789,4.7879874058054455,4.878093598845387,4.509023694556191,5.0754775085841315,4.928313058872281,4.907247307988974,4.10364632824305,3.244463416635724,3.3117052156852353,4.88682780652799,3.0056071209822735,4.9003570645684915,5.040979787229706,4.544478196435798,4.4052138313094,4.304263876374776,4.764042412247182,4.451229948713511,4.875980833965744,4.226756794470623,3.353862425576758,5.029778466009699,4.996724169834889,4.877319402209715,4.928899063737182,4.898027749388509,3.718799266143831,5.060612553848203,3.8542160868832935,3.2722261514851194,4.893460096720299,5.064722909379957,4.43796816561347,5.115343026349099,4.837344142218767,4.851020311833347,5.001075273276527,4.8856241144377,4.893502630818069,4.4471190418902395,4.322357207588438,5.1352083237530755,4.794035761184753,4.888060773241199,4.9044690813559795,4.5762895421561165,5.028884701519203,4.92442926740717,4.9111678910238625,4.451496401366508,4.179591214849337,3.8068967986712745,4.386988213244088,3.452342821363495,4.905270565730479,4.85781784232354,5.036400248926235,4.989590937709726,4.821313850104899,5.091187339513281,4.858404037733641,4.805973594312107,4.866769834499158,3.3697957774066287,4.93251042442933,4.5704020030570005
A1FD9E5C06UB6B,3.793797769988671,2.165971805575085,3.3938881122550106,2.4631805875403856,3.9342107007130895,3.7491996492068873,3.67239011072255,3.791491307126053,2.860748067496137,3.13057472375709,3.7592581055832532,3.6518768406362834,3.9138909238660755,3.472866202872904,3.353651933047131,3.538698338888389,3.8243423783101487,2.2665707611727646,3.4852172040150804,3.4106605768254354,3.857599752028434,3.7899048919224567,2.1815062071656763,1.9165829251549016,3.532935212688811,3.815946498002036,3.60030355897196,3.675577648263852,3.224148396286973,3.7156656587550634,3.9037938391007048,2.4823678075893687,3.8890877344756034,3.9096805923035687,4.0897660972693854,3.209835845375265,4.121025992887911,3.318164880512671,3.345309083467829,3.147324008660036,3.8056638668872242,3.778212285392244,3.3715402034715587,2.178745565735036,3.871158007824674,3.8940757664138834,3.098338412524713,3.8635223790379003,2.1045630783411235,2.604165773087432,3.864810093837631,3.7448748238985803,3.6993362140722907,3.1316685703571645,3.990192434384011,3.7101914457414207,3.766784469136145,3.507750725396056,3.1617631826151618,3.3217739265030484,2.8572122014861243,2.9687389118589316,3.619089870058975,3.335464111077058,3.9870417940612466,2.3272276456727288,3.9551092147375906,3.267937336029605,2.5606393491170887,3.5749198747083013,3.647503391619233,3.823573015629796,3.1223035433909665,4.002535618677126,3.6946154120872006,3.7331662846145464,2.98746219931098,2.247352117528296,2.401778545769687,3.67877230910863,1.8919642082220094,3.802185236167803,3.913615435876599,3.522167962853985,3.8100414727112106,3.183937319580011,3.35038215524341,3.3246151250079783,3.791769472692838,3.1018808983380515,2.1215097643070364,3.8899541754117783,3.8264617815850444,3.780705134495234,3.6977464363183747,3.8507687475589103,2.4222841733933604,3.849745754458093,2.7368131532681637,2.1062284842133705,3.7647187500078343,3.881402204246321,2.9254904650630857,3.9720623837625095,3.782433311480823,3.6909601667430794,3.9578481157243184,3.7387638060702293,3.7798153514277586,3.387228448368743,3.149537852895867,3.9784645733172317,3.568315000356346,3.7848981478604853,3.720738550495665,3.550468355511542,3.8902544594612163,3.7667231155273306,3.817025367897763,3.403338321371435,2.886403642103106,2.923644100607679,3.2954975329489407,2.3821916153492255,3.6656415747164894,3.6034713583077926,3.9009129907618685,3.9182564396477764,3.6834105994985586,3.9528739450132884,3.6764326259185522,3.863303116824301,3.7020826441625316,2.296285645959217,3.8672797231238403,3.6456221035747833
AK2CXHH9VRZ2A,3.8582032806003026,2.003696085598396,3.3754660594157366,2.6618975668213083,3.944858350019171,3.7839300836461125,3.629189463632042,3.7828549239090203,2.772208368311413,3.307932969693617,3.7509742928846275,3.786108851325775,3.925561094251316,3.6908474590321103,3.2711787506891103,3.5552785657736905,3.81679009088675,2.398078209930262,3.628473830915778,3.364861991116479,3.888244874648748,3.865433799312056,2.1187766398508607,1.770304883466263,3.5494041524831736,3.823901933514358,3.5807514729205696,3.7477949221116242,3.175673510891416,3.6567298175447425,3.9834927094631722,2.666794863952977,3.92624993004134,3.9505804192695377,4.143662721344821,3.426479223865073,4.176049901163125,3.396550715070336,3.2664045641188078,3.0748453670890226,3.8805852448020683,3.898026745328508,3.4855594839744795,2.081903345420496,3.93251786030854,3.868880390782744,3.0001784547797445,3.8892028056577352,2.3105311133434885,2.6197050824765866,3.8940322695361234,3.7003706631923934,3.7677692316992464,3.313917030727942,4.037356025940739,3.7608824947942545,3.8237498062761826,3.4554173863472215,3.517230375300268,3.1136215732978787,2.7358157292682774,3.060939463845944,3.9359645300996506,3.3834387630230887,4.001396801468439,2.3984604520160446,4.0092263173338365,3.1911801925197323,2.6796270808845075,3.6505615634208444,3.6637325847928492,3.931689988439926,3.2121763738415163,3.979601542774403,3.7059410251933484,3.7215411657124426,2.9777616862577623,2.3186596201283773,2.3483702477786665,3.7781845018057227,1.967382128118041,3.8317638479950022,3.914439628930309,3.312177161358689,4.065786061976173,3.127492426370652,3.3576273010549533,3.372229385330056,3.8844750173609786,3.340510954995809,2.3211414548661513,4.082473521885385,3.880905696827956,3.7335386300127906,3.7311447241519757,3.8589787462952074,2.4551377265423335,3.9525565940015515,2.757143609234259,2.36686884445204,3.777992899338226,3.9849119491577505,3.054148344631346,4.058091047681723,3.8081242871295418,3.7872960342733615,4.000275101055029,3.8560684228606696,3.8229147895885283,3.4509931768665947,3.006266256829176,4.0061959259019675,3.6507534124906704,3.719779268229223,3.7997256326661675,3.2962721999756153,3.9877403472536392,3.8266223065737317,3.807265715378978,3.3888938811884715,2.927712247624866,2.826989233073017,3.090412746546575,2.3259202923409235,3.7199965496085134,3.6689799802727467,4.038846166063962,3.9774789026984556,3.7876068792761615,3.996737089976929,3.686665816542408,3.792715245606173,3.7524275520278767,2.299732764521093,3.801263177445956,3.4473043919228323
